accident_index;accident_year;accident_reference;location_easting_osgr;location_northing_osgr;X;Y;police_force;accident_severity;number_of_vehicles;number_of_casualties;date;day_of_week;time;local_authority_district;local_authority_ons_district;local_authority_highway;first_road_class;first_road_number;road_type;speed_limit;junction_detail;junction_control;second_road_class;second_road_number;pedestrian_crossing_human_control;pedestrian_crossing_physical_facilities;light_conditions;weather_conditions;road_surface_conditions;special_conditions_at_site;carriageway_hazards;urban_or_rural_area;did_police_officer_attend_scene_of_accident;trunk_road_flag;lsoa_of_accident_location;tranche_horaire;week_number
2.02E+12;2020;10275936;550238;175674;0.161215;51.460109;1;3;2;1;26/10/2020;2;07:10:00;18;E09000004;E09000004;5;0;3;30;6;4;5;0;0;4;1;1;1;0;0;1;1;2;E01000325;3;43
2.02E+12;2020;10275901;532420;178886;-0.093899;51.49342;1;3;2;1;26/10/2020;2;07:21:00;8;E09000028;E09000028;4;240;2;20;3;4;6;0;0;0;1;1;1;0;0;1;3;2;E01032722;3;43
2.02E+12;2020;10275888;515471;171709;-0.340272;51.432626;1;3;2;1;26/10/2020;2;08:00:00;24;E09000027;E09000027;4;360;6;20;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01003811;4;43
2.02E+12;2020;10284759;532019;182203;-0.098431;51.523322;1;3;2;1;26/10/2020;2;08:00:00;3;E09000019;E09000019;3;1;9;20;6;2;3;5201;0;0;1;1;1;0;0;1;3;2;E01033489;4;43
2.02E+12;2020;10276055;530954;180229;-0.114506;51.50583;1;2;1;1;26/10/2020;2;08:10:00;9;E09000022;E09000022;3;301;6;30;0;-1;0;-1;0;0;1;1;1;4;0;1;1;2;E01003016;4;43
2.02E+12;2020;10275898;539875;178625;0.013315;51.48928;1;2;3;1;26/10/2020;2;08:22:00;6;E09000011;E09000011;3;102;7;50;5;4;6;0;0;0;1;8;1;0;0;1;1;2;E01001667;4;43
2.02E+12;2020;10275891;533459;168240;-0.082953;51.397504;1;3;2;1;26/10/2020;2;08:30:00;20;E09000008;E09000008;6;0;2;20;3;4;5;0;0;0;1;1;1;0;0;1;1;2;E01001111;4;43
2.02E+12;2020;10275878;546955;165276;0.109687;51.36754;1;3;2;1;26/10/2020;2;08:45:00;19;E09000006;E09000006;3;224;6;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01000793;4;43
2.02E+12;2020;10277513;533574;185908;-0.074626;51.556251;1;3;1;1;26/10/2020;2;10:25:00;4;E09000012;E09000012;3;10;9;20;99;9;6;0;9;9;4;9;9;9;9;1;3;2;E01001830;5;43
2.02E+12;2020;10276505;523767;182207;-0.217313;51.525225;1;3;1;1;26/10/2020;2;10:30:00;12;E09000020;E09000020;6;0;9;20;0;-1;0;-1;0;0;1;8;2;0;0;1;3;2;E01002852;5;43
2.02E+12;2020;10277578;537309;185427;-0.02097;51.551033;1;3;2;1;26/10/2020;2;10:35:00;4;E09000012;E09000012;3;12;3;50;9;2;3;106;9;9;1;9;9;9;9;1;3;2;E01001846;5;43
2.02E+12;2020;10276065;529133;176083;-0.142245;51.468989;1;2;2;1;26/10/2020;2;11:20:00;9;E09000022;E09000022;3;3036;6;20;3;4;6;0;0;9;1;1;1;0;0;1;3;2;E01003034;5;43
2.02E+12;2020;10275907;525877;173951;-0.189854;51.450561;1;3;3;1;26/10/2020;2;11:49:00;10;E09000032;E09000032;3;217;6;20;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01004494;5;43
2.02E+12;2020;10275921;525999;183672;-0.184632;51.537898;1;2;2;1;26/10/2020;2;12:30:00;2;E09000033;E09000033;4;507;6;20;6;4;4;507;0;1;1;1;1;0;0;1;1;2;E01004648;6;43
2.02E+12;2020;10275934;523267;174146;-0.227329;51.452887;1;3;2;1;26/10/2020;2;12:59:00;10;E09000032;E09000032;5;0;6;20;6;4;6;0;0;4;1;1;1;0;0;1;1;2;E01004643;6;43
2.02E+12;2020;10275919;523511;187330;-0.219203;51.571323;1;3;2;1;26/10/2020;2;13:00:00;30;E09000003;E09000003;6;0;3;30;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01000222;6;43
2.02E+12;2020;10276024;516809;170721;-0.321358;51.423472;1;3;2;1;26/10/2020;2;13:15:00;24;E09000027;E09000027;3;310;1;20;2;4;5;0;0;9;1;1;1;9;0;1;3;2;E01003836;6;43
2.02E+12;2020;10276077;534196;188088;-0.064828;51.575694;1;3;2;1;26/10/2020;2;13:20:00;4;E09000012;E09000012;6;0;6;20;3;4;6;0;9;9;1;2;2;0;0;1;3;2;E01001825;6;43
2.02E+12;2020;10276787;531427;175444;-0.109474;51.462719;1;3;2;1;26/10/2020;2;13:30:00;9;E09000022;E09000022;6;0;9;20;99;4;3;2217;9;9;1;8;1;9;0;1;3;2;E01003051;6;43
2.02E+12;2020;10275928;529122;181248;-0.140515;51.515409;1;3;1;1;26/10/2020;2;13:50:00;1;E09000033;E09000033;3;40;6;20;3;4;6;0;0;5;1;1;1;0;0;1;1;2;E01033595;6;43
2.02E+12;2020;10275955;527600;171717;-0.165876;51.430099;1;3;2;1;26/10/2020;2;13:55:00;10;E09000032;E09000032;3;24;6;20;3;4;6;0;0;4;1;1;1;0;0;1;1;2;E01004613;6;43
2.02E+12;2020;10279974;536930;171709;-0.031751;51.427851;1;3;2;1;26/10/2020;2;14:00:00;7;E09000023;E09000023;3;2218;9;20;3;2;6;0;9;9;1;9;9;9;9;1;3;2;E01003190;7;43
2.02E+12;2020;10275961;522005;193401;-0.238813;51.626211;1;3;2;1;26/10/2020;2;14:15:00;30;E09000003;E09000003;4;552;6;30;0;-1;0;-1;0;0;1;1;1;0;0;2;1;2;E01000261;7;43
2.02E+12;2020;10280402;530084;171152;-0.130371;51.424457;1;3;2;2;26/10/2020;2;14:20:00;9;E09000022;E09000022;3;23;3;30;99;9;6;0;0;9;1;1;1;0;0;1;3;2;E01003150;7;43
2.02E+12;2020;10275956;537368;193043;-0.017144;51.619455;1;3;2;1;26/10/2020;2;14:33:00;13;E09000031;E09000031;3;112;6;30;3;4;6;0;0;1;1;1;2;0;0;1;3;2;E01004414;7;43
2.02E+12;2020;10278523;543580;184056;0.068854;51.537154;1;3;2;1;26/10/2020;2;14:45:00;16;E09000002;E09000002;3;406;1;20;1;2;3;124;0;0;1;9;9;0;0;1;3;2;E01003622;7;43
2.02E+12;2020;10275941;531203;168076;-0.115423;51.396556;1;3;2;1;26/10/2020;2;14:50:00;20;E09000008;E09000008;3;23;6;30;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01000995;7;43
2.02E+12;2020;10275963;514822;183225;-0.345862;51.536262;1;3;2;1;26/10/2020;2;14:50:00;27;E09000009;E09000009;3;40;1;40;1;2;3;4127;0;0;1;1;1;0;0;1;1;2;E01001266;7;43
2.02E+12;2020;10276022;529804;175511;-0.132799;51.463695;1;2;2;1;26/10/2020;2;14:55:00;9;E09000022;E09000022;3;3;6;20;6;4;6;0;9;9;1;1;1;9;0;1;3;2;E01003054;7;43
2.02E+12;2020;10276715;513627;177006;-0.365087;51.480607;1;3;1;1;26/10/2020;2;15:35:00;25;E09000018;E09000018;3;3005;6;30;0;-1;0;-1;0;4;1;1;1;0;0;1;1;2;E01002629;7;43
2.02E+12;2020;10275954;535205;195352;-0.047477;51.640728;1;3;2;1;26/10/2020;2;15:41:00;32;E09000010;E09000010;3;1010;6;30;3;4;6;0;0;0;1;1;1;0;0;1;1;2;E01001502;7;43
2.02E+12;2020;10275991;505786;183127;-0.476123;51.537145;1;3;2;1;26/10/2020;2;15:58:00;26;E09000017;E09000017;5;0;6;20;6;4;6;0;0;1;1;1;1;0;0;1;3;2;E01002414;7;43
2.02E+12;2020;10275964;528397;166299;-0.156377;51.381227;1;3;2;1;26/10/2020;2;16:21:00;21;E09000029;E09000029;3;237;6;30;9;4;6;0;0;0;1;1;2;0;0;1;1;2;E01004188;8;43
2.02E+12;2020;10276437;551920;185834;0.189781;51.550948;1;3;2;1;26/10/2020;2;16:30:00;15;E09000016;E09000016;3;125;6;30;0;-1;0;-1;0;0;1;2;2;0;9;1;3;2;E01002260;8;43
2.02E+12;2020;10276047;527781;170364;-0.163761;51.417898;1;3;2;1;26/10/2020;2;16:40:00;22;E09000024;E09000024;6;0;9;30;0;-1;0;-1;9;9;1;9;9;9;9;1;3;2;E01003368;8;43
2.02E+12;2020;10276002;539376;194930;0.012592;51.635918;1;3;2;2;26/10/2020;2;16:49:00;13;E09000031;E09000031;5;0;6;40;8;9;6;0;0;0;1;1;1;0;9;2;3;2;E01004352;8;43
2.02E+12;2020;10275972;512452;183920;-0.379797;51.542985;1;3;1;1;26/10/2020;2;17:05:00;27;E09000009;E09000009;3;40;1;30;1;2;3;312;9;9;1;9;9;9;0;1;3;2;E01001326;8;43
2.02E+12;2020;10277005;545979;174312;0.099393;51.448984;1;3;2;2;26/10/2020;2;17:15:00;18;E09000004;E09000004;6;0;9;30;99;9;6;0;0;0;4;1;1;0;0;1;3;2;E01000343;8;43
2.02E+12;2020;10275992;532533;164000;-0.097836;51.359617;1;3;2;1;26/10/2020;2;17:20:00;20;E09000008;E09000008;3;235;6;20;99;9;5;0;9;9;7;8;9;0;0;1;3;2;E01001037;8;43
2.02E+12;2020;10275965;529476;158596;-0.14368;51.311754;1;3;2;1;26/10/2020;2;17:50:00;20;E09000008;E09000008;3;23;1;40;1;4;3;237;0;0;4;1;1;0;0;1;1;2;E01001027;8;43
2.02E+12;2020;10276007;543631;184030;0.069578;51.536907;1;3;2;1;26/10/2020;2;17:51:00;16;E09000002;E09000002;3;406;1;30;1;4;3;124;0;0;4;1;2;0;0;1;1;2;E01000008;8;43
2.02E+12;2020;10275984;524012;170052;-0.218044;51.41593;1;3;2;2;26/10/2020;2;18:10:00;22;E09000024;E09000024;4;235;6;20;5;4;6;0;0;4;4;1;1;0;0;1;1;2;E01003404;9;43
2.02E+12;2020;10275998;524306;163583;-0.21608;51.357727;1;2;1;1;26/10/2020;2;18:18:00;21;E09000029;E09000029;3;232;6;30;6;2;3;2043;0;4;4;1;1;0;0;1;1;2;E01004110;9;43
2.02E+12;2020;10275968;531825;171207;-0.105325;51.424549;1;3;2;1;26/10/2020;2;18:30:00;9;E09000022;E09000022;3;215;6;30;3;4;6;0;0;0;4;2;1;0;0;1;1;2;E01003087;9;43
2.02E+12;2020;10281344;528927;192018;-0.139377;51.612241;1;2;2;2;26/10/2020;2;18:49:00;32;E09000010;E09000010;3;109;6;30;8;4;6;0;0;0;4;1;1;0;0;1;1;2;E01001528;9;43
2.02E+12;2020;10276130;540503;185994;0.025292;51.555342;1;3;1;1;26/10/2020;2;19:00:00;17;E09000025;E09000025;3;114;6;30;0;-1;0;-1;0;9;4;2;2;0;0;2;3;2;E01003550;9;43
2.02E+12;2020;10275986;538216;181674;-0.009369;51.517087;1;3;3;2;26/10/2020;2;19:12:00;5;E09000030;E09000030;3;12;3;40;3;2;6;0;0;5;4;8;2;0;0;1;1;2;E01004249;9;43
2.02E+12;2020;10275999;528422;179692;-0.151164;51.501585;1;2;2;1;26/10/2020;2;19:46:00;1;E09000033;E09000033;3;302;3;30;1;2;6;0;0;5;4;1;1;0;0;1;1;2;E01004731;9;43
2.02E+12;2020;10276014;521655;167159;-0.252913;51.390439;1;3;2;3;26/10/2020;2;19:48:00;23;E09000021;E09000021;3;2043;6;30;3;4;5;0;0;0;4;1;1;0;0;1;1;2;E01002982;9;43
2.02E+12;2020;10276003;541008;188397;0.033534;51.576809;1;3;3;5;26/10/2020;2;19:57:00;14;E09000026;E09000026;3;12;3;40;0;-1;0;-1;0;0;4;1;1;0;0;1;1;2;E01003796;9;43
2.02E+12;2020;10276010;528771;173777;-0.148292;51.448348;1;2;2;1;26/10/2020;2;20:00:00;10;E09000032;E09000032;3;24;6;30;3;4;6;0;0;5;4;1;2;0;0;1;1;2;E01004474;10;43
2.02E+12;2020;10276623;525271;177978;-0.197146;51.486887;1;2;2;1;26/10/2020;2;20:30:00;11;E09000013;E09000013;3;3218;2;20;99;9;6;0;9;8;4;1;2;9;0;1;3;2;E01001883;10;43
2.02E+12;2020;10276031;531657;179453;-0.104672;51.498693;1;3;2;1;26/10/2020;2;21:10:00;8;E09000028;E09000028;3;201;1;20;1;2;3;3202;0;4;4;1;1;0;0;1;1;2;E01032584;10;43
2.02E+12;2020;10276034;532904;171713;-0.089625;51.428845;1;3;2;1;26/10/2020;2;21:10:00;9;E09000022;E09000022;6;0;6;20;3;4;6;0;0;0;4;1;1;0;0;1;1;2;E01003067;10;43
2.02E+12;2020;10276006;536237;182388;-0.037597;51.523983;1;3;2;1;26/10/2020;2;21:40:00;5;E09000030;E09000030;3;11;6;20;9;4;6;0;0;4;4;1;1;0;0;1;1;2;E01004261;10;43
2.02E+12;2020;10277122;533579;185876;-0.074566;51.555962;1;3;1;1;26/10/2020;2;22:30:00;4;E09000012;E09000012;3;10;3;20;3;4;6;0;9;9;6;2;2;9;9;1;3;2;E01001830;11;43
2.02E+12;2020;10276028;536208;197777;-0.032048;51.662277;1;3;1;1;26/10/2020;2;22:39:00;32;E09000010;E09000010;6;0;6;30;0;-1;0;-1;0;0;4;2;1;0;0;1;3;2;E01001433;11;43
2.02E+12;2020;10276023;514979;192005;-0.340727;51.615143;1;3;1;2;26/10/2020;2;22:40:00;29;E09000015;E09000015;3;409;6;30;0;-1;0;-1;0;0;4;1;2;0;0;1;1;2;E01002144;11;43
2.02E+12;2020;10276020;520323;186665;-0.265409;51.566034;1;3;2;1;26/10/2020;2;22:51:00;28;E09000005;E09000005;3;4088;1;30;1;4;4;454;0;0;4;1;1;0;0;1;1;2;E01000479;11;43
2.02E+12;2020;10276038;553676;187234;0.215698;51.563052;1;2;1;1;27/10/2020;3;04:45:00;15;E09000016;E09000016;3;124;6;30;6;4;6;0;0;0;4;1;1;0;0;1;1;2;E01002361;2;43
2.02E+12;2020;10276041;533687;184800;-0.073417;51.546268;1;2;2;1;27/10/2020;3;06:30:00;4;E09000012;E09000012;3;104;6;20;6;4;6;0;0;0;1;1;1;0;0;1;1;2;E01033700;3;43
2.02E+12;2020;10276052;544808;166617;0.079412;51.38014;1;2;2;1;27/10/2020;3;07:20:00;19;E09000006;E09000006;5;0;6;30;3;4;6;0;0;0;1;8;2;4;0;1;1;2;E01000813;3;43
2.02E+12;2020;10276120;538165;185303;-0.008681;51.54971;1;3;2;1;27/10/2020;3;07:20:00;17;E09000025;E09000025;6;0;6;20;6;2;6;0;0;5;1;1;2;0;0;2;3;2;E01033583;3;43
2.02E+12;2020;10276069;546994;187645;0.119542;51.568524;1;3;2;1;27/10/2020;3;07:55:00;14;E09000026;E09000026;3;118;6;30;3;4;6;0;0;0;1;2;2;4;0;1;1;2;E01003666;3;43
2.02E+12;2020;10276090;525608;176817;-0.192707;51.476378;1;3;2;1;27/10/2020;3;08:00:00;11;E09000013;E09000013;3;308;3;30;3;2;3;217;0;5;1;2;2;0;0;1;1;2;E01001924;4;43
2.02E+12;2020;10276063;535941;175794;-0.044401;51.464798;1;3;2;1;27/10/2020;3;08:28:00;7;E09000023;E09000023;5;0;6;20;0;-1;0;-1;0;0;1;2;2;0;0;1;1;2;E01003342;4;43
2.02E+12;2020;10276068;519164;169700;-0.287846;51.413806;1;3;2;1;27/10/2020;3;08:49:00;23;E09000021;E09000021;6;0;6;30;8;4;6;0;0;1;1;2;2;0;0;1;1;2;E01002935;4;43
2.02E+12;2020;10276116;514701;176045;-0.349939;51.471753;1;3;2;1;27/10/2020;3;09:23:00;25;E09000018;E09000018;3;315;6;30;7;2;5;0;0;5;1;2;2;2;0;1;1;2;E01002643;4;43
2.02E+12;2020;10276057;517125;180558;-0.313558;51.511819;1;3;2;1;27/10/2020;3;09:25:00;27;E09000009;E09000009;3;4020;6;20;3;4;6;0;0;0;1;2;2;0;0;1;1;2;E01001388;4;43
2.02E+12;2020;10276280;507211;174137;-0.458313;51.456071;1;3;1;2;27/10/2020;3;10:00:00;25;E09000018;E09000018;5;0;6;40;3;2;6;0;0;0;1;2;2;4;9;1;3;2;E01002559;5;43
2.02E+12;2020;10276080;530402;173012;-0.125116;51.4411;1;3;1;1;27/10/2020;3;10:56:00;9;E09000022;E09000022;3;23;3;30;5;4;6;0;0;0;1;2;2;0;0;1;1;2;E01003131;5;43
2.02E+12;2020;10276327;538097;163330;-0.018231;51.352272;1;3;2;1;27/10/2020;3;11:00:00;20;E09000008;E09000008;5;0;7;20;3;4;6;0;9;0;1;2;2;0;0;1;3;2;E01001054;5;43
2.02E+12;2020;10276079;532256;169241;-0.099862;51.406781;1;3;2;1;27/10/2020;3;11:02:00;20;E09000008;E09000008;6;0;6;30;9;1;6;0;0;0;1;2;2;0;0;1;1;2;E01001147;5;43
2.02E+12;2020;10276142;534085;186568;-0.067008;51.562061;1;3;2;1;27/10/2020;3;11:30:00;4;E09000012;E09000012;4;111;2;20;0;-1;0;-1;0;9;1;2;2;0;0;1;3;2;E01001769;5;43
2.02E+12;2020;10276115;506892;182932;-0.460242;51.535184;1;3;2;1;27/10/2020;3;11:50:00;26;E09000017;E09000017;3;4020;3;40;0;-1;0;-1;0;0;1;1;1;0;0;1;1;2;E01002414;5;43
2.02E+12;2020;10276096;540677;178403;0.024771;51.487087;1;2;2;1;27/10/2020;3;12:00:00;6;E09000011;E09000011;3;206;6;30;3;4;6;0;0;0;1;1;2;0;2;1;1;2;E01001666;6;43
2.02E+12;2020;10276104;525991;179695;-0.186169;51.502158;1;3;2;1;27/10/2020;3;12:40:00;12;E09000020;E09000020;3;315;6;30;99;2;6;0;0;5;1;2;2;0;0;1;3;2;E01002889;6;43
2.02E+12;2020;10276093;527889;165392;-0.163999;51.37319;1;3;2;1;27/10/2020;3;13:00:00;21;E09000029;E09000029;4;277;6;30;3;4;6;0;0;0;1;2;2;0;0;1;1;2;E01004164;6;43
2.02E+12;2020;10276091;534455;181299;-0.063684;51.514624;1;3;2;1;27/10/2020;3;13:15:00;5;E09000030;E09000030;3;13;3;20;9;4;6;0;0;0;1;2;2;0;0;1;1;2;E01004321;6;43
2.02E+12;2020;10276267;530323;173681;-0.126006;51.44713;1;3;2;1;27/10/2020;3;13:30:00;9;E09000022;E09000022;6;0;6;20;0;-1;0;-1;9;9;1;1;1;9;0;1;3;2;E01003023;6;43
2.02E+12;2020;10276123;528312;181855;-0.151961;51.521048;1;3;1;1;27/10/2020;3;13:33:00;1;E09000033;E09000033;4;524;2;20;6;4;5;0;9;1;1;2;2;0;9;1;3;2;E01004717;6;43
2.02E+12;2020;10276106;549004;184888;0.147355;51.543225;1;3;2;1;27/10/2020;3;13:35:00;16;E09000002;E09000002;5;0;6;20;3;4;6;0;0;5;1;2;2;0;0;1;1;2;E01000013;6;43
2.02E+12;2020;10276100;531709;166512;-0.108734;51.382383;1;3;2;1;27/10/2020;3;13:44:00;20;E09000008;E09000008;3;213;6;30;6;2;5;0;0;0;1;2;2;0;0;1;1;2;E01001011;6;43
2.02E+12;2020;10276125;534331;185048;-0.064041;51.548343;1;3;2;1;27/10/2020;3;13:55:00;4;E09000012;E09000012;3;104;6;20;6;2;5;0;9;8;1;2;2;4;0;1;3;2;E01001761;6;43
2.02E+12;2020;10276156;533649;187074;-0.073102;51.566712;1;3;2;1;27/10/2020;3;14:00:00;4;E09000012;E09000012;3;10;2;20;0;-1;0;-1;9;9;1;2;2;9;0;1;3;2;E01001800;7;43
2.02E+12;2020;10276111;524648;179048;-0.205736;51.496641;1;2;1;1;27/10/2020;3;14:05:00;12;E09000020;E09000020;3;3220;3;30;6;2;3;315;0;4;1;2;2;0;0;1;1;2;E01002814;7;43
2.02E+12;2020;10276154;535389;179843;-0.05079;51.501317;1;2;2;2;27/10/2020;3;14:32:00;8;E09000028;E09000028;3;2201;6;20;6;4;6;0;0;0;1;1;1;0;0;1;1;2;E01004030;7;43
2.02E+12;2020;10276151;524517;163705;-0.213009;51.358777;1;3;2;2;27/10/2020;3;14:43:00;21;E09000029;E09000029;3;232;6;30;6;2;3;217;0;5;1;2;2;0;0;1;1;2;E01004110;7;43
2.02E+12;2020;10276118;537454;188529;-0.017669;51.578873;1;3;2;1;27/10/2020;3;15:00:00;13;E09000031;E09000031;3;112;9;20;99;9;6;0;0;0;1;2;2;0;0;1;3;2;E01004406;7;43
2.02E+12;2020;10277843;505434;184285;-0.480849;51.547619;1;3;1;1;27/10/2020;3;15:15:00;26;E09000017;E09000017;3;4020;6;30;99;9;6;0;9;9;1;1;1;0;0;1;3;2;E01002521;7;43
2.02E+12;2020;10276112;523314;180464;-0.224449;51.509659;1;2;1;1;27/10/2020;3;15:25:00;11;E09000013;E09000013;3;219;3;30;0;-1;0;-1;0;5;1;2;2;0;0;1;1;2;E01001874;7;43
2.02E+12;2020;10276133;537293;183654;-0.021892;51.535105;1;3;1;1;27/10/2020;3;15:40:00;5;E09000030;E09000030;3;102;6;20;0;-1;0;-1;2;1;7;2;2;0;0;1;1;2;E01032764;7;43
2.02E+12;2020;10276501;546252;174587;0.103432;51.451385;1;3;2;1;27/10/2020;3;15:50:00;18;E09000004;E09000004;5;0;9;20;3;4;6;0;9;9;1;1;2;0;0;1;3;2;E01000413;7;43
2.02E+12;2020;10276149;545917;165836;0.095016;51.372839;1;3;3;2;27/10/2020;3;16:03:00;19;E09000006;E09000006;3;232;6;30;0;-1;0;-1;0;0;1;2;2;0;0;1;1;2;E01000790;8;43
2.02E+12;2020;10276180;546154;171465;0.100734;51.423357;1;2;1;1;27/10/2020;3;16:11:00;18;E09000004;E09000004;3;222;6;30;0;-1;0;-1;0;0;1;2;2;0;0;1;1;2;E01000428;8;43
2.02E+12;2020;10276146;538508;184843;-0.003918;51.545493;1;3;2;4;27/10/2020;3;16:35:00;17;E09000025;E09000025;6;0;3;20;3;2;6;0;0;4;4;2;2;0;0;2;1;2;E01033583;8;43
2.02E+12;2020;10276307;510916;176596;-0.404239;51.47746;1;3;2;1;27/10/2020;3;17:00:00;25;E09000018;E09000018;3;4;1;30;1;4;3;312;9;9;4;9;9;9;9;1;3;2;E01002585;8;43
2.02E+12;2020;10276250;520212;182635;-0.268386;51.529839;1;3;2;1;27/10/2020;3;17:10:00;27;E09000009;E09000009;4;4492;1;30;99;2;4;4492;9;9;1;1;1;0;0;1;3;2;E01001247;8;43
2.02E+12;2020;10276153;532090;184072;-0.096707;51.540102;1;3;1;1;27/10/2020;3;17:20:00;3;E09000019;E09000019;3;104;6;30;0;-1;0;-1;0;9;1;1;2;0;0;1;3;2;E01002797;8;43
2.02E+12;2020;10276184;543069;168937;0.055375;51.401428;1;3;2;1;27/10/2020;3;17:20:00;19;E09000006;E09000006;6;0;6;30;99;9;6;0;0;0;7;2;2;0;0;1;3;2;E01000649;8;43
2.02E+12;2020;10276162;524051;181785;-0.213369;51.52137;1;2;1;1;27/10/2020;3;17:30:00;12;E09000020;E09000020;6;0;6;30;3;4;6;0;0;0;5;1;2;0;0;1;1;2;E01002905;8;43
2.02E+12;2020;10276186;529031;172446;-0.145037;51.436327;1;2;2;1;27/10/2020;3;17:40:00;10;E09000032;E09000032;4;242;3;20;6;4;6;0;0;0;4;8;2;0;0;1;1;2;E01004486;8;43
2.02E+12;2020;10276165;534960;184936;-0.055018;51.547187;1;3;2;2;27/10/2020;3;17:41:00;4;E09000012;E09000012;3;107;6;20;7;4;3;107;0;0;4;8;2;0;0;1;1;2;E01001760;8;43
2.02E+12;2020;10276177;520948;183922;-0.257339;51.541249;1;3;2;1;27/10/2020;3;17:50:00;28;E09000005;E09000005;3;404;6;30;0;-1;0;-1;9;5;7;1;1;0;0;1;3;2;E01000595;8;43
2.02E+12;2020;10276171;531726;172842;-0.10614;51.439266;1;3;2;1;27/10/2020;3;18:15:00;9;E09000022;E09000022;3;215;3;30;0;-1;0;-1;0;4;4;1;2;0;0;1;1;2;E01003164;9;43
2.02E+12;2020;10276158;531135;185241;-0.110035;51.55083;1;3;2;1;27/10/2020;3;18:30:00;3;E09000019;E09000019;3;1;3;20;3;4;4;515;0;1;4;1;2;0;0;1;1;2;E01002795;9;43
2.02E+12;2020;10276182;519145;186098;-0.282589;51.561188;1;3;2;1;27/10/2020;3;19:10:00;28;E09000005;E09000005;4;4565;6;30;9;2;6;0;0;5;4;2;2;0;0;1;1;2;E01033424;9;43
2.02E+12;2020;10276175;540478;174700;0.020436;51.453861;1;3;1;1;27/10/2020;3;19:45:00;6;E09000011;E09000011;6;0;6;30;9;4;6;0;0;0;4;1;1;0;0;1;1;2;E01001658;9;43
2.02E+12;2020;10276187;523691;179860;-0.219231;51.504149;1;3;2;1;27/10/2020;3;19:55:00;11;E09000013;E09000013;3;402;2;20;0;-1;0;-1;0;0;4;1;2;0;0;1;1;2;E01001943;9;43
2.02E+12;2020;10276190;528610;175559;-0.14996;51.464399;1;3;2;1;27/10/2020;3;22:18:00;9;E09000022;E09000022;3;3216;6;20;0;-1;0;-1;2;4;4;1;2;0;0;1;1;2;E01003042;11;43
2.02E+12;2020;10276203;533952;186926;-0.068789;51.56531;1;3;2;1;27/10/2020;3;22:19:00;4;E09000012;E09000012;5;0;6;20;0;-1;0;-1;0;0;7;1;2;0;0;1;1;2;E01001723;11;43
2.02E+12;2020;10276191;534668;176205;-0.062558;51.468796;1;3;2;1;27/10/2020;3;22:30:00;8;E09000028;E09000028;6;0;7;20;99;9;6;0;9;9;4;8;2;9;9;1;3;2;E01004068;11;43
2.02E+12;2020;10276194;536531;182545;-0.033301;51.525323;1;3;2;1;27/10/2020;3;22:43:00;5;E09000030;E09000030;3;11;6;20;3;2;6;0;0;5;7;2;2;9;0;1;3;2;E01004269;11;43
2.02E+12;2020;10276202;538916;172017;-0.003082;51.430136;1;3;3;1;28/10/2020;4;00:30:00;7;E09000023;E09000023;6;0;6;20;0;-1;0;-1;0;0;4;1;1;0;0;1;1;2;E01003353;0;44
2.02E+12;2020;10277272;539576;171944;0.006377;51.429318;1;2;1;1;28/10/2020;4;01:44:00;7;E09000023;E09000023;6;0;6;20;99;9;6;0;0;0;4;2;2;0;0;1;3;2;E01003239;0;44
2.02E+12;2020;10276201;537236;189413;-0.020468;51.586869;1;3;1;3;28/10/2020;4;02:18:00;13;E09000031;E09000031;3;112;9;30;3;4;6;0;9;9;4;1;1;0;0;1;3;2;E01004409;1;44
2.02E+12;2020;10276329;544436;191321;0.084171;51.602215;1;3;1;1;28/10/2020;4;04:25:00;14;E09000026;E09000026;5;0;6;30;6;2;3;123;9;9;1;1;1;0;0;1;3;2;E01003704;2;44
2.02E+12;2020;10276214;538381;169408;-0.01179;51.406821;1;3;1;1;28/10/2020;4;07:00:00;19;E09000006;E09000006;3;222;6;30;0;-1;0;-1;0;0;1;1;2;0;0;1;1;2;E01000716;3;44
2.02E+12;2020;10282657;509301;179765;-0.426505;51.506258;1;3;2;1;28/10/2020;4;07:10:00;26;E09000017;E09000017;5;0;1;30;2;4;5;0;0;0;1;1;1;0;0;1;3;2;E01002406;3;44
2.02E+12;2020;10276416;545813;177704;0.098404;51.479506;1;3;2;1;28/10/2020;4;07:40:00;6;E09000011;E09000011;5;0;6;30;3;4;6;0;0;0;1;9;1;0;0;1;1;2;E01001669;3;44
2.02E+12;2020;10276220;521915;175480;-0.246318;51.465169;1;3;2;1;28/10/2020;4;07:56:00;24;E09000027;E09000027;3;205;6;30;0;-1;0;-1;0;5;1;1;1;0;0;1;1;2;E01003852;3;44
2.02E+12;2020;10276216;532770;183286;-0.087204;51.532879;1;3;2;1;28/10/2020;4;08:10:00;4;E09000012;E09000012;3;1200;6;20;3;4;4;102;0;0;1;1;1;0;0;1;1;2;E01001781;4;44
2.02E+12;2020;10276277;526322;166377;-0.18615;51.382393;1;2;1;1;28/10/2020;4;08:25:00;21;E09000029;E09000029;6;0;6;30;99;9;4;278;9;1;1;1;1;4;9;1;3;2;E01004123;4;44
